ID,IUPACName,SMILES,CoreSMILES,State,InchIKey,HOMOLUMO,SFE,pred_hl,pred_sfe
454,"2-(dimethylamino)anthracene-1,4-dione",CN(C)C1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,JYEICGVJQFNJIS-UHFFFAOYSA-N,6.911,-11.33282942,6.9557405,-11.175898
455,"2-ethenylanthracene-1,4-dione",C=CC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,YDEHJAXGXSRZGC-UHFFFAOYSA-N,7.199,-9.003484834,7.181545,-9.499072
456,,O=CC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ZIFSRIZZXDLBOY-UHFFFAOYSA-N,7.099,-11.57716889,7.1529737,-12.383097
457,,COC(=O)C1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,LQNHRDROWRNGEH-UHFFFAOYSA-N,7.16,-13.08604965,7.17735399999999,-13.370466
458,,O=C1C=C(C(F)(F)F)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,DKJXBJVOOWCXPU-UHFFFAOYSA-N,7.122,-8.899338468,7.1223235,-9.009484
459,,N#CC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WDFYLDCQLARRHU-UHFFFAOYSA-N,7.127,-12.93859516,7.1700325,-12.719924
460,,O=C1C=C(C(O)O)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,LBXJNRGILXUIRW-UHFFFAOYSA-N,7.194,-17.17723028,7.177152,-16.723501
461,,O=C1C=C(OP(O)O)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ZVJIBYHHLXOQNS-UHFFFAOYSA-N,7.225,-16.18647921,7.1835327,-16.085176
462,,O=C1C=C(OS(=O)O)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,JMJHDTIKIMXYOS-UHFFFAOYSA-N,5.417,-16.34043434,6.638994,-16.365782
463,,O=NOC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,SOBOWJOUSNEARI-UHFFFAOYSA-N,7.231,-10.6576775,6.628926,-10.772052
464,"2-aminoanthracene-1,4-dione",NC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,CGOQTAJXYMPMGE-UHFFFAOYSA-N,7.117,-12.42125286,7.0704107,-12.471366
465,"2-methoxyanthracene-1,4-dione",COC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BQKKYANHXFRHLT-UHFFFAOYSA-N,7.39,-11.58824155,7.2300076,-10.945814
466,"4-hydroxyanthracene-1,2-dione",O=C1C=C(O)c2cc3ccccc3cc2C1=O,O=C1C=Cc2cc3ccccc3cc2C1=O,Oxidized,MADWOKVVJIIQMP-UHFFFAOYSA-N,7.428,-10.11932554,7.2506742,-10.35409
467,,O=C1C=C(S)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,NRYBCWDZHYAQLS-UHFFFAOYSA-N,6.871,-9.202865838,6.9421554,-9.735686
468,"2-methylanthracene-1,4-dione",CC1=CC(=O)c2cc3ccccc3cc2C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,JYJDINHXEIVCTN-UHFFFAOYSA-N,7.237,-9.366380387,7.11880249999999,-9.346171
469,,O=C1C=C(F)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,VDXZDUITHWPDPN-UHFFFAOYSA-N,7.291,-8.777114088,7.20949269999999,-9.023498
470,"2-chloroanthracene-1,4-dione",O=C1C=C(Cl)C(=O)c2cc3ccccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,DGRZNFBGJXALPH-UHFFFAOYSA-N,7.211,-9.015228046,7.2003694,-9.15207
471,,CN(C)c1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,QTZORORDRYMZPC-UHFFFAOYSA-N,7.212,-9.345924322,6.99485399999999,-9.690779
472,,C=Cc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,SPMPBNQAPRIRNO-UHFFFAOYSA-N,7.191,-10.46635766,7.11453099999999,-10.156347
473,,O=Cc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,HBGVTYVUEFNNIY-UHFFFAOYSA-N,7.141,-12.58297569,7.063923,-12.616112
474,,COC(=O)c1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,HXPWQARCECIDOD-UHFFFAOYSA-N,7.178,-13.2687019,7.1098785,-13.5371329999999
475,,O=C1C=CC(=O)c2c1cc1ccccc1c2C(F)(F)F,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,CZXYYRVCUWTHRS-UHFFFAOYSA-N,7.28299999999999,-10.77162858,7.0388575,-10.2751399999999
476,,N#Cc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,VXJUXENFMDADDZ-UHFFFAOYSA-N,7.215,-12.54499208,7.07281259999999,-12.664746
477,,O=C1C=CC(=O)c2c1cc1ccccc1c2C(O)O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,VHLQBJCQKMMMSB-UHFFFAOYSA-N,7.098,-13.01674223,7.0574875,-14.369454
478,,O=C1C=CC(=O)c2c1cc1ccccc1c2OP(O)O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,RJKPDURUYKXFRK-UHFFFAOYSA-N,6.917,-11.87967539,6.951351,-12.055346
479,,O=C1C=CC(=O)c2c1cc1ccccc1c2OS(=O)O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,RQTFEWZDXGUWMY-UHFFFAOYSA-N,7.21,-14.12417615,7.1511455,-14.443807
480,,O=NOc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,SNWOVUCPEWIIAT-UHFFFAOYSA-N,7.11299999999999,-12.70669554,7.111669,-11.335371
481,,Nc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,GBBPLXNCQMJPIC-UHFFFAOYSA-N,6.851,-11.9729013,6.9251533,-11.967082
482,"9-methoxyanthracene-1,4-dione",COc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,QGGGUGGTVYQASK-UHFFFAOYSA-N,7.172,-10.13514646,7.1341734,-11.037463
483,"9-hydroxyanthracene-1,4-dione",O=C1C=CC(=O)c2c1cc1ccccc1c2O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WRNLLFFUMFNHNF-UHFFFAOYSA-N,6.932,-9.156093147,6.994877,-9.663924
484,,O=C1C=CC(=O)c2c1cc1ccccc1c2S,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,QHUFBMBDRYLEEP-UHFFFAOYSA-N,6.854,-9.244178447,6.89366799999999,-10.102005
485,,Cc1c2c(cc3ccccc13)C(=O)C=CC2=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ORSHUVDFRWUAIB-UHFFFAOYSA-N,7.17899999999999,-9.204157386,7.092042,-9.394337
486,,O=C1C=CC(=O)c2c1cc1ccccc1c2F,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,XMBZEAPKLFRCTQ-UHFFFAOYSA-N,7.192,-9.598052409,7.1148195,-9.520447
487,,O=C1C=CC(=O)c2c1cc1ccccc1c2Cl,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BLZJABQRZQIIOD-UHFFFAOYSA-N,7.233,-9.6755164,7.09970599999999,-9.87603
488,,CN(C)c1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,AOZIWNARNDTXNZ-UHFFFAOYSA-N,7.039,-10.25467306,6.919737,-10.18262
489,,C=Cc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,HZIVPYWPYJEFMC-UHFFFAOYSA-N,7.162,-9.60889244,7.112187,-9.819836
490,,O=Cc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,HYEPQURZYAWHNT-UHFFFAOYSA-N,7.19,-13.50020002,7.129519,-13.350431
491,,COC(=O)c1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,NWZBTUCEHDGLNA-UHFFFAOYSA-N,7.217,-14.29590844,7.1563215,-14.44716
492,,O=C1C=CC(=O)c2cc3c(C(F)(F)F)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ZOZCGZZJOVMZRW-UHFFFAOYSA-N,7.21899999999999,-9.703481081,7.09869499999999,-9.583441
493,,N#Cc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,DGFANQXSSDODCB-UHFFFAOYSA-N,7.205,-12.63810686,7.1911945,-12.411779
494,,O=C1C=CC(=O)c2cc3c(C(O)O)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WUPRPPQQPFVNMI-UHFFFAOYSA-N,7.167,-16.56748784,7.10788999999999,-16.444513
495,,O=C1C=CC(=O)c2cc3c(OP(O)O)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,LPFSXUZJMMGTDR-UHFFFAOYSA-N,7.047,-17.36811017,7.003713,-17.43096
496,,O=C1C=CC(=O)c2cc3c(OS(=O)O)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,DRDVRNRGADAQDI-UHFFFAOYSA-N,7.104,-17.30996854,7.239866,-17.498756
497,,O=NOc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WJCGVHDXOUYEHB-UHFFFAOYSA-N,7.152,-11.25126135,7.09446529999999,-11.3107899999999
498,,Nc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,GOVFXWUOOKMVFM-UHFFFAOYSA-N,6.745,-11.78410671,6.898116,-11.953455
499,"5-methoxyanthracene-1,4-dione",COc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,IJMHQIFZAOJOTF-UHFFFAOYSA-N,7.08299999999999,-10.42469926,7.0854645,-10.60258
500,"5-hydroxyanthracene-1,4-dione",O=C1C=CC(=O)c2cc3c(O)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,JMQCUYSGISIDEJ-UHFFFAOYSA-N,7.04,-11.50391332,7.071352,-11.4847554999999
501,,O=C1C=CC(=O)c2cc3c(S)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ODNZMTZULHIVDK-UHFFFAOYSA-N,6.981,-10.67408194,6.960004,-10.639127
502,"5-methylanthracene-1,4-dione",Cc1cccc2cc3c(cc12)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BPUYMPWCUSLSPY-UHFFFAOYSA-N,7.151,-9.583321252,7.085853,-9.514084
503,,O=C1C=CC(=O)c2cc3c(F)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,OEOHSTSEISYRTA-UHFFFAOYSA-N,7.176,-9.03982281,7.152042,-9.063232
504,,O=C1C=CC(=O)c2cc3c(Cl)cccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BPDVODQHAWMDFR-UHFFFAOYSA-N,7.18,-9.393554192,7.1537414,-9.62768
505,,CN(C)c1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,KYCICTWLUOZFAN-UHFFFAOYSA-N,6.755,-10.84200223,6.864016,-10.835927
506,,C=Cc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,YNZZEHAHIOOWTN-UHFFFAOYSA-N,7.112,-9.70850356299999,7.096408,-9.9187765
507,"5,8-dioxoanthracene-2-carbaldehyde",O=Cc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,LULCWWNQOQLMNM-UHFFFAOYSA-N,7.151,-13.92752652,7.1362543,-13.835161
508,,COC(=O)c1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ZZKQNTWAYUESCP-UHFFFAOYSA-N,7.155,-13.58128136,7.1184607,-13.878812
509,,O=C1C=CC(=O)c2cc3cc(C(F)(F)F)ccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WROKWVYDSBWSER-UHFFFAOYSA-N,7.182,-9.312441343,7.02652359999999,-9.432491
510,,N#Cc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,FOGHIZXDINEGAO-UHFFFAOYSA-N,7.14,-12.52521706,7.0783615,-12.518948
511,,O=C1C=CC(=O)c2cc3cc(C(O)O)ccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ANKNJBWQSWFCDW-UHFFFAOYSA-N,7.17,-14.9513976,7.1230044,-16.62929
512,,O=NOc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BVEMHIHNVPQXJU-UHFFFAOYSA-N,7.12799999999999,-10.99293045,6.605686,-11.894105
513,,Nc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,CKVVWRHBXUVRHZ-UHFFFAOYSA-N,6.85,-12.28310231,6.883322,-12.223628
514,"6-methoxyanthracene-1,4-dione",COc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,LLXRQEMLMJDRGK-UHFFFAOYSA-N,7.023,-10.43633131,7.06646349999999,-10.603411
515,,O=C1C=CC(=O)c2cc3cc(O)ccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,QJWTUWOZXTXJEF-UHFFFAOYSA-N,7.062,-12.26437389,7.070461,-11.9174759999999
516,,O=C1C=CC(=O)c2cc3cc(S)ccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,XDVQOEJZOBYNJG-UHFFFAOYSA-N,6.927,-10.61315733,6.958569,-10.6520809999999
517,"6-methylanthracene-1,4-dione",Cc1ccc2cc3c(cc2c1)C(=O)C=CC3=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BCULIQSVBGKJQS-UHFFFAOYSA-N,7.135,-9.465790397,7.119236,-9.486436
518,,O=C1C=CC(=O)c2cc3cc(F)ccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,MFIHYGQXHWFGOQ-UHFFFAOYSA-N,7.162,-8.999613547,7.14221529999999,-9.024682
519,,O=C1C=CC(=O)c2cc3cc(Cl)ccc3cc21,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,RLEMNCKTLQJCMZ-UHFFFAOYSA-N,7.152,-9.508219143,7.07182299999999,-9.799983
520,,CN(C)C1=C(N(C)C)C(=O)c2c(c(N(C)C)c3c(N(C)C)c(N(C)C)c(N(C)C)c(N(C)C)c3c2N(C)C)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,QVWQBFYMHGONOI-UHFFFAOYSA-N,6.356,-15.25948945,6.3832483,-15.241537
521,,C=CC1=C(C=C)C(=O)c2c(c(C=C)c3c(C=C)c(C=C)c(C=C)c(C=C)c3c2C=C)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,AHDJVFQJOSOXOY-UHFFFAOYSA-N,7.006,-8.102878347,7.0277133,-9.826523
522,,O=CC1=C(C=O)C(=O)c2c(c(C=O)c3c(C=O)c(C=O)c(C=O)c(C=O)c3c2C=O)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,VDOIXMDJQCTIOK-UHFFFAOYSA-N,6.983,-36.16746487,7.133821,-35.96579
523,,N#CC1=C(C#N)C(=O)c2c(c(C#N)c3c(C#N)c(C#N)c(C#N)c(C#N)c3c2C#N)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,MMFVGAKVZGQGAR-UHFFFAOYSA-N,6.932,-35.97303967,6.9218335,-35.870247
524,,O=C1C(C(O)O)=C(C(O)O)C(=O)c2c1c(C(O)O)c1c(C(O)O)c(C(O)O)c(C(O)O)c(C(O)O)c1c2C(O)O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WRQMZOCRDJWBQO-UHFFFAOYSA-N,6.937,-53.632372,6.840486,-49.909115
525,,O=NOC1=C(ON=O)C(=O)c2c(c(ON=O)c3c(ON=O)c(ON=O)c(ON=O)c(ON=O)c3c2ON=O)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BTAFCQXFSQRLSF-UHFFFAOYSA-N,6.616,-21.19241889,6.884147,-21.148026
526,,NC1=C(N)C(=O)c2c(c(N)c3c(N)c(N)c(N)c(N)c3c2N)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,RBIKRLOEDNGLLA-UHFFFAOYSA-N,6.17299999999999,-23.68164412,6.201394,-23.990656
527,,COC1=C(OC)C(=O)c2c(c(OC)c3c(OC)c(OC)c(OC)c(OC)c3c2OC)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,BWIMZTWEAFFWQT-UHFFFAOYSA-N,6.445,-16.83215134,6.438806,-18.314089
528,"1,2,3,4,5,6,7,8-octahydroxyanthracene-9,10-dione",O=C1c2c(O)c(O)c(O)c(O)c2C(=O)c2c(O)c(O)c(O)c(O)c21,O=C1c2ccccc2C(=O)c2ccccc21,Oxidized,KOWBNNJAGJIIJW-UHFFFAOYSA-N,6.233,-25.20910083,6.3864655,-24.821201
529,,O=C1C(S)=C(S)C(=O)c2c1c(S)c1c(S)c(S)c(S)c(S)c1c2S,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,PYDABBLGMBPBAG-UHFFFAOYSA-N,5.852,-16.59509524,5.688393,-16.77387
530,,CC1=C(C)C(=O)c2c(c(C)c3c(C)c(C)c(C)c(C)c3c2C)C1=O,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,WRSSBEBKLHPOTP-UHFFFAOYSA-N,6.935,-10.03699266,7.0346727,-11.3534565
531,,O=C1C(F)=C(F)C(=O)c2c1c(F)c1c(F)c(F)c(F)c(F)c1c2F,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,ZZDJGHNLFYGBFV-UHFFFAOYSA-N,7.042,-8.600984732,7.0418797,-8.581611
532,,O=C1C(Cl)=C(Cl)C(=O)c2c1c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1c2Cl,O=C1C=CC(=O)c2cc3ccccc3cc21,Oxidized,SVOVZLHCSHNSDK-UHFFFAOYSA-N,6.825,-10.45543686,6.97008699999999,-10.183822
533,"cyclohexa-2,5-diene-1,4-dione",O=C1C=CC(=O)C=C1,O=C1C=CC(=O)C=C1,Oxidized,AZQWKYJCGOJGHM-UHFFFAOYSA-N,9.258,-7.20825319799999,9.002282,-7.324138
534,"2-(dimethylamino)cyclohexa-2,5-diene-1,4-dione",CN(C)C1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,IESVMFPPSWMEEE-UHFFFAOYSA-N,8.1,-7.479475055,8.36127299999999,-7.7239575
535,"2-ethenylcyclohexa-2,5-diene-1,4-dione",C=CC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,PEBDGSFQVVAAEU-UHFFFAOYSA-N,8.756,-6.277057396,8.667099,-6.4291835
536,"3,6-dioxocyclohexa-1,4-diene-1-carbaldehyde",O=CC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,DDPQLHOTRNIDCP-UHFFFAOYSA-N,8.668,-12.98029159,8.581541,-12.7594929999999
537,"methyl 3,6-dioxocyclohexa-1,4-diene-1-carboxylate",COC(=O)C1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,LSFYMYHEOPWITI-UHFFFAOYSA-N,7.446,-10.78211721,7.57423729999999,-10.922955
538,"2-(trifluoromethyl)cyclohexa-2,5-diene-1,4-dione",O=C1C=CC(=O)C(C(F)(F)F)=C1,O=C1C=CC(=O)C=C1,Oxidized,IFNVAFSTWNJVTQ-UHFFFAOYSA-N,9.042,-5.925969004,8.760085,-6.066554
539,"3,6-dioxocyclohexa-1,4-diene-1-carbonitrile",N#CC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,RNKGDBXXIBUOTR-UHFFFAOYSA-N,8.962,-9.813766673,8.82834299999999,-11.181497
540,,O=C1C=CC(=O)C(C(O)O)=C1,O=C1C=CC(=O)C=C1,Oxidized,AIWVGWQVSVZZQN-UHFFFAOYSA-N,9.163,-13.48070154,9.063177,-13.387267
541,,O=C1C=CC(=O)C(OP(O)O)=C1,O=C1C=CC(=O)C=C1,Oxidized,BCXVYXBUJGZXRK-UHFFFAOYSA-N,8.592,-11.54478296,8.576096,-11.743561
542,"(3,6-dioxocyclohexa-1,4-dien-1-yl) hydrogen sulfite",O=C1C=CC(=O)C(OS(=O)O)=C1,O=C1C=CC(=O)C=C1,Oxidized,UALJVEDLUPZDML-UHFFFAOYSA-N,8.619,-14.49411659,8.6009245,-14.3847359999999
543,"(3,6-dioxocyclohexa-1,4-dien-1-yl) nitrite",O=NOC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,VDGFFGMAVFBLHB-UHFFFAOYSA-N,9.21,-7.58661919999999,8.790462,-8.042794
544,"2-aminocyclohexa-2,5-diene-1,4-dione",NC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,IHXKXSJKLJZXKZ-UHFFFAOYSA-N,8.531,-10.36426945,8.7910185,-10.528282
545,"2-methoxycyclohexa-2,5-diene-1,4-dione",COC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,ZJKWJHONFFKJHG-UHFFFAOYSA-N,8.941,-7.352461386,8.938139,-7.435826
546,"2-hydroxycyclohexa-2,5-diene-1,4-dione",O=C1C=CC(=O)C(O)=C1,O=C1C=CC(=O)C=C1,Oxidized,GPLIMIJPIZGPIF-UHFFFAOYSA-N,8.926,-9.65588552,9.020296,-9.520961
547,"2-sulfanylcyclohexa-2,5-diene-1,4-dione",O=C1C=CC(=O)C(S)=C1,O=C1C=CC(=O)C=C1,Oxidized,RIXGJIUERIGEAR-UHFFFAOYSA-N,7.752,-6.552278767,7.84478,-6.76447629999999
548,"2-methylcyclohexa-2,5-diene-1,4-dione",CC1=CC(=O)C=CC1=O,O=C1C=CC(=O)C=C1,Oxidized,VTWDKFNVVLAELH-UHFFFAOYSA-N,9.317,-6.450992031,9.144961,-7.63047079999999
549,"2-fluorocyclohexa-2,5-diene-1,4-dione",O=C1C=CC(=O)C(F)=C1,O=C1C=CC(=O)C=C1,Oxidized,XHKUTQNVGAHLPK-UHFFFAOYSA-N,9.354,-6.592484091,9.032354,-6.696063
550,"2-chlorocyclohexa-2,5-diene-1,4-dione",O=C1C=CC(=O)C(Cl)=C1,O=C1C=CC(=O)C=C1,Oxidized,WOGWYSWDBYCVDY-UHFFFAOYSA-N,9.196,-6.417744389,8.657986,-6.9496107
551,"2,3,5,6-tetrakis(dimethylamino)cyclohexa-2,5-diene-1,4-dione",CN(C)C1=C(N(C)C)C(=O)C(N(C)C)=C(N(C)C)C1=O,O=C1C=CC(=O)C=C1,Oxidized,YYRIQAPSMFJXIR-UHFFFAOYSA-N,7.42899999999999,-10.87770663,7.816323,-11.117312
552,"2,3,5,6-tetrakis(ethenyl)cyclohexa-2,5-diene-1,4-dione",C=CC1=C(C=C)C(=O)C(C=C)=C(C=C)C1=O,O=C1C=CC(=O)C=C1,Oxidized,KBGMRHDDSFOESH-UHFFFAOYSA-N,7.763,-6.340598568,7.711933,-6.389369
553,,O=CC1=C(C=O)C(=O)C(C=O)=C(C=O)C1=O,O=C1C=CC(=O)C=C1,Oxidized,FRUSQATUPJEZGB-UHFFFAOYSA-N,8.47,-20.38558706,8.17689,-20.364399
554,"tetramethyl 3,6-dioxocyclohexa-1,4-diene-1,2,4,5-tetracarboxylate",COC(=O)C1=C(C(=O)OC)C(=O)C(C(=O)OC)=C(C(=O)OC)C1=O,O=C1C=CC(=O)C=C1,Oxidized,LZMYYVFMLBATPX-UHFFFAOYSA-N,8.443,-21.00484646,7.966796,-21.199415
555,,O=C1C(C(F)(F)F)=C(C(F)(F)F)C(=O)C(C(F)(F)F)=C1C(F)(F)F,O=C1C=CC(=O)C=C1,Oxidized,AXOCHSIEDHJNQX-UHFFFAOYSA-N,7.104,-4.749038247,7.0916133,-5.94039
556,"3,6-dioxocyclohexa-1,4-diene-1,2,4,5-tetracarbonitrile",N#CC1=C(C#N)C(=O)C(C#N)=C(C#N)C1=O,O=C1C=CC(=O)C=C1,Oxidized,JNGDCMHTNXRQQD-UHFFFAOYSA-N,7.747,-20.05530814,7.5550933,-18.6034769999999
557,,O=C1C(C(O)O)=C(C(O)O)C(=O)C(C(O)O)=C1C(O)O,O=C1C=CC(=O)C=C1,Oxidized,FWPWFILSVVEUHE-UHFFFAOYSA-N,8.306,-31.32486061,8.36158399999999,-30.999512
558,,O=C1C(OP(O)O)=C(OP(O)O)C(=O)C(OP(O)O)=C1OP(O)O,O=C1C=CC(=O)C=C1,Oxidized,HQVPQPXMZQMZKT-UHFFFAOYSA-N,7.195,-33.59158083,7.114811,-30.655556
559,,O=C1C(OS(=O)O)=C(OS(=O)O)C(=O)C(OS(=O)O)=C1OS(=O)O,O=C1C=CC(=O)C=C1,Oxidized,NROLXAQLZFYKSW-UHFFFAOYSA-N,7.684,-39.06962587,7.738535,-38.734924
560,,O=NOC1=C(ON=O)C(=O)C(ON=O)=C(ON=O)C1=O,O=C1C=CC(=O)C=C1,Oxidized,JIMRJVVVTOXYHP-UHFFFAOYSA-N,7.629,-13.30965945,7.648148,-13.421742
561,"2,3,5,6-tetraaminocyclohexa-2,5-diene-1,4-dione",NC1=C(N)C(=O)C(N)=C(N)C1=O,O=C1C=CC(=O)C=C1,Oxidized,DNHCPEFCQYRQQN-UHFFFAOYSA-N,8.665,-13.01266568,7.7306232,-13.20087
562,"2,3,5,6-tetramethoxycyclohexa-2,5-diene-1,4-dione",COC1=C(OC)C(=O)C(OC)=C(OC)C1=O,O=C1C=CC(=O)C=C1,Oxidized,NGVNNMUSBYNCMR-UHFFFAOYSA-N,8.247,-9.68012382299999,8.152306,-9.880774
